insight_id,episode_id,episode_text,ged_value,ig_value,confidence,insight_type,detection_timestamp
SAFE_INS_0217_4683,217,Recent research in Multimodal Learning introduces novel architecture for natural language understand...,0.031011208829008013,0.17999996723721348,0.10550558803311075,Notable_Pattern,2025-06-18T12:03:54.683291
SAFE_INS_0218_4713,218,Recent research in Few-shot Learning introduces novel architecture for natural language understandin...,0.03845425967259548,0.1800000208813945,0.10922714027699498,Notable_Pattern,2025-06-18T12:03:54.713094
SAFE_INS_0219_4742,219,Recent research in Transfer Learning introduces novel architecture for natural language understandin...,0.024482753268527162,0.20000000299999995,0.11224137813426356,Notable_Pattern,2025-06-18T12:03:54.742228
SAFE_INS_0220_4773,220,Recent research in Adversarial Machine Learning introduces novel architecture for natural language u...,0.02929443643965935,0.17999996723721348,0.10464720183843641,Notable_Pattern,2025-06-18T12:03:54.773402
SAFE_INS_0221_4802,221,Recent research in Large Language Models demonstrates significant improvement in natural language un...,0.021776838365436653,0.13999996723721345,0.08088840280132505,Micro_Insight,2025-06-18T12:03:54.803003
SAFE_INS_0222_4832,222,Recent research in Computer Vision demonstrates significant improvement in natural language understa...,0.0317498673881381,0.15999998511860586,0.09587492625337198,Micro_Insight,2025-06-18T12:03:54.832530
SAFE_INS_0223_4861,223,Recent research in Reinforcement Learning demonstrates significant improvement in natural language u...,0.025044835777837893,0.16000000300000017,0.09252241938891903,Micro_Insight,2025-06-18T12:03:54.861418
SAFE_INS_0224_4891,224,Recent research in Graph Neural Networks demonstrates significant improvement in natural language un...,0.0329296956601401,0.16000003876278188,0.09646486721146098,Micro_Insight,2025-06-18T12:03:54.891026
SAFE_INS_0225_4920,225,Recent research in Federated Learning demonstrates significant improvement in natural language under...,0.035601327656898565,0.15999998511860586,0.0978006563877522,Micro_Insight,2025-06-18T12:03:54.920482
SAFE_INS_0226_4950,226,Recent research in Explainable AI demonstrates significant improvement in natural language understan...,0.0369885881607304,0.14000000299999993,0.08849429558036516,Micro_Insight,2025-06-18T12:03:54.950638
SAFE_INS_0227_4980,227,Recent research in Multimodal Learning demonstrates significant improvement in natural language unde...,0.03250799300145415,0.17999998511860496,0.10625398906002956,Notable_Pattern,2025-06-18T12:03:54.980481
SAFE_INS_0228_5011,228,Recent research in Few-shot Learning demonstrates significant improvement in natural language unders...,0.03716488496908422,0.1399999851186058,0.08858243504384501,Micro_Insight,2025-06-18T12:03:55.011389
SAFE_INS_0229_5040,229,Recent research in Transfer Learning demonstrates significant improvement in natural language unders...,0.02600456859788377,0.16000000299999997,0.09300228579894187,Micro_Insight,2025-06-18T12:03:55.040714
SAFE_INS_0230_5072,230,Recent research in Adversarial Machine Learning demonstrates significant improvement in natural lang...,0.030616769624641094,0.12000000299999994,0.07530838631232052,Micro_Insight,2025-06-18T12:03:55.072039
SAFE_INS_0231_5102,231,Recent research in Large Language Models proposes innovative approach to natural language understand...,0.024121524043363915,0.19999996723721347,0.1120607456402887,Notable_Pattern,2025-06-18T12:03:55.102742
SAFE_INS_0232_5133,232,"Recent research in Computer Vision proposes innovative approach to natural language understanding, s...",0.02664078735247788,0.20000000299999995,0.11332039517623892,Notable_Pattern,2025-06-18T12:03:55.133307
SAFE_INS_0233_5162,233,Recent research in Reinforcement Learning proposes innovative approach to natural language understan...,0.025821080180563234,0.14000000299999993,0.08291054159028158,Micro_Insight,2025-06-18T12:03:55.162912
SAFE_INS_0234_5193,234,Recent research in Graph Neural Networks proposes innovative approach to natural language understand...,0.038800032600078985,0.15999998511860586,0.09940000885934241,Micro_Insight,2025-06-18T12:03:55.193120
SAFE_INS_0235_5223,235,Recent research in Federated Learning proposes innovative approach to natural language understanding...,0.034963117433198306,0.18000003876278187,0.10748157809799008,Notable_Pattern,2025-06-18T12:03:55.223021
SAFE_INS_0236_5253,236,"Recent research in Explainable AI proposes innovative approach to natural language understanding, sh...",0.04211555487802487,0.15999998511860586,0.10105776999831537,Notable_Pattern,2025-06-18T12:03:55.253222
SAFE_INS_0237_5283,237,Recent research in Multimodal Learning proposes innovative approach to natural language understandin...,0.037187549883560996,0.20000000299999995,0.11859377644178047,Notable_Pattern,2025-06-18T12:03:55.283390
SAFE_INS_0238_5313,238,"Recent research in Few-shot Learning proposes innovative approach to natural language understanding,...",0.043339955397617216,0.20000000299999995,0.12166997919880859,Notable_Pattern,2025-06-18T12:03:55.313337
SAFE_INS_0239_5343,239,"Recent research in Transfer Learning proposes innovative approach to natural language understanding,...",0.029812304523036993,0.17999996723721348,0.10490613588012523,Notable_Pattern,2025-06-18T12:03:55.343110
SAFE_INS_0240_5374,240,Recent research in Adversarial Machine Learning proposes innovative approach to natural language und...,0.031398660162580125,0.1399999851186058,0.08569932264059296,Micro_Insight,2025-06-18T12:03:55.374888
SAFE_INS_0241_5405,241,Recent research in Large Language Models establishes new benchmark results for natural language unde...,0.02984227841255401,0.17999996723721348,0.10492112282488375,Notable_Pattern,2025-06-18T12:03:55.405355
SAFE_INS_0242_5435,242,Recent research in Computer Vision establishes new benchmark results for natural language understand...,0.04150054234645599,0.14000000299999993,0.09075027267322797,Micro_Insight,2025-06-18T12:03:55.435984
SAFE_INS_0243_5466,243,Recent research in Reinforcement Learning establishes new benchmark results for natural language und...,0.03439564894393733,0.16000000299999997,0.09719782597196866,Micro_Insight,2025-06-18T12:03:55.466731
SAFE_INS_0244_5497,244,Recent research in Graph Neural Networks establishes new benchmark results for natural language unde...,0.05242461549547389,0.20000000299999995,0.1262123092477369,Notable_Pattern,2025-06-18T12:03:55.497730
SAFE_INS_0245_5527,245,Recent research in Federated Learning establishes new benchmark results for natural language underst...,0.034417495703921164,0.18000000300000016,0.10720874935196066,Notable_Pattern,2025-06-18T12:03:55.527669
SAFE_INS_0246_5558,246,Recent research in Explainable AI establishes new benchmark results for natural language understandi...,0.04365635500029988,0.18000000299999996,0.11182817900014992,Notable_Pattern,2025-06-18T12:03:55.558552
SAFE_INS_0247_5590,247,Recent research in Multimodal Learning establishes new benchmark results for natural language unders...,0.03310604190379726,0.17999998511860496,0.10655301351120111,Notable_Pattern,2025-06-18T12:03:55.590395
SAFE_INS_0248_5621,248,Recent research in Few-shot Learning establishes new benchmark results for natural language understa...,0.03193502203823746,0.16000000299999997,0.09596751251911873,Micro_Insight,2025-06-18T12:03:55.621257
SAFE_INS_0249_5651,249,Recent research in Transfer Learning establishes new benchmark results for natural language understa...,0.02419488561981792,0.18000000299999927,0.1020974443099086,Notable_Pattern,2025-06-18T12:03:55.651873
SAFE_INS_0250_5685,250,Recent research in Adversarial Machine Learning establishes new benchmark results for natural langua...,0.023712343177814683,0.16000000299999997,0.09185617308890733,Micro_Insight,2025-06-18T12:03:55.685534
SAFE_INS_0251_5715,251,Recent research in Large Language Models reveals unexpected insights about natural language understa...,0.022867176844826927,0.14000000299999993,0.08143358992241342,Micro_Insight,2025-06-18T12:03:55.715447
SAFE_INS_0252_5745,252,"Recent research in Computer Vision reveals unexpected insights about natural language understanding,...",0.031916990602848624,0.18000000299999996,0.1059584968014243,Notable_Pattern,2025-06-18T12:03:55.745192
SAFE_INS_0253_5774,253,Recent research in Reinforcement Learning reveals unexpected insights about natural language underst...,0.028362784063276136,0.15999998511860497,0.09418138459094055,Micro_Insight,2025-06-18T12:03:55.774553
SAFE_INS_0254_5804,254,Recent research in Graph Neural Networks reveals unexpected insights about natural language understa...,0.0330130332481213,0.16000000299999997,0.09650651812406064,Micro_Insight,2025-06-18T12:03:55.804430
SAFE_INS_0255_5834,255,Recent research in Federated Learning reveals unexpected insights about natural language understandi...,0.040866729403462906,0.15999998511860586,0.10043335726103439,Notable_Pattern,2025-06-18T12:03:55.834891
SAFE_INS_0256_5864,256,"Recent research in Explainable AI reveals unexpected insights about natural language understanding, ...",0.04423433888994201,0.16000003876278188,0.10211718882636195,Notable_Pattern,2025-06-18T12:03:55.864697
SAFE_INS_0257_5895,257,Recent research in Multimodal Learning reveals unexpected insights about natural language understand...,0.032271196748811286,0.18000000299999996,0.10613559987440563,Notable_Pattern,2025-06-18T12:03:55.895388
SAFE_INS_0258_5927,258,Recent research in Few-shot Learning reveals unexpected insights about natural language understandin...,0.03315628030569154,0.19999996723721347,0.1165781237714525,Notable_Pattern,2025-06-18T12:03:55.927202
SAFE_INS_0259_5957,259,Recent research in Transfer Learning reveals unexpected insights about natural language understandin...,0.024889436522894624,0.18000000299999996,0.1024447197614473,Notable_Pattern,2025-06-18T12:03:55.957899
SAFE_INS_0260_5991,260,Recent research in Adversarial Machine Learning reveals unexpected insights about natural language u...,0.026092607664602474,0.15999998511860586,0.09304629639160417,Micro_Insight,2025-06-18T12:03:55.991166
SAFE_INS_0261_6021,261,Recent research in Large Language Models develops efficient algorithm for natural language understan...,0.029204727147545972,0.16000000299999997,0.09460236507377297,Micro_Insight,2025-06-18T12:03:56.021023
SAFE_INS_0262_6050,262,"Recent research in Computer Vision develops efficient algorithm for natural language understanding, ...",0.03372073483657456,0.14000000299999993,0.08686036891828725,Micro_Insight,2025-06-18T12:03:56.050696
SAFE_INS_0263_6080,263,Recent research in Reinforcement Learning develops efficient algorithm for natural language understa...,0.030461691482889137,0.13999996723721345,0.08523082936005129,Micro_Insight,2025-06-18T12:03:56.080372
SAFE_INS_0264_6110,264,Recent research in Graph Neural Networks develops efficient algorithm for natural language understan...,0.04231492083124279,0.19999996723721347,0.12115744403422812,Notable_Pattern,2025-06-18T12:03:56.110198
SAFE_INS_0265_6140,265,Recent research in Federated Learning develops efficient algorithm for natural language understandin...,0.03542810097204402,0.17999998511860585,0.10771404304532493,Notable_Pattern,2025-06-18T12:03:56.140389
SAFE_INS_0266_6170,266,"Recent research in Explainable AI develops efficient algorithm for natural language understanding, s...",0.04506777469175709,0.20000000300000037,0.12253388884587874,Notable_Pattern,2025-06-18T12:03:56.170675
SAFE_INS_0267_6201,267,Recent research in Multimodal Learning develops efficient algorithm for natural language understandi...,0.033201901394835906,0.17999998511860496,0.10660094325672043,Notable_Pattern,2025-06-18T12:03:56.201775
SAFE_INS_0268_6232,268,Recent research in Few-shot Learning develops efficient algorithm for natural language understanding...,0.039610152708371156,0.1399999493558172,0.08980505103209417,Micro_Insight,2025-06-18T12:03:56.232415
SAFE_INS_0269_6261,269,Recent research in Transfer Learning develops efficient algorithm for natural language understanding...,0.026677326884145047,0.18000000299999996,0.1033386649420725,Notable_Pattern,2025-06-18T12:03:56.261561
SAFE_INS_0270_6293,270,Recent research in Adversarial Machine Learning develops efficient algorithm for natural language un...,0.02878207933032334,0.1600000029999996,0.09439104116516148,Micro_Insight,2025-06-18T12:03:56.293163
SAFE_INS_0271_6324,271,"Recent research in Large Language Models uncovers hidden patterns in natural language understanding,...",0.03065911661908317,0.17999998511860585,0.1053295508688445,Notable_Pattern,2025-06-18T12:03:56.324607
SAFE_INS_0272_6356,272,"Recent research in Computer Vision uncovers hidden patterns in natural language understanding, showi...",0.04100008860440603,0.17999996723721348,0.11050002792080976,Notable_Pattern,2025-06-18T12:03:56.356067
SAFE_INS_0273_6387,273,Recent research in Reinforcement Learning uncovers hidden patterns in natural language understanding...,0.03455120593543496,0.19999998511860495,0.11727559552701995,Notable_Pattern,2025-06-18T12:03:56.387042
SAFE_INS_0274_6417,274,"Recent research in Graph Neural Networks uncovers hidden patterns in natural language understanding,...",0.051143021683347,0.19999998511860495,0.12557150340097598,Notable_Pattern,2025-06-18T12:03:56.417973
SAFE_INS_0275_6448,275,"Recent research in Federated Learning uncovers hidden patterns in natural language understanding, sh...",0.04039063140941972,0.17999996723721348,0.11019529932331659,Notable_Pattern,2025-06-18T12:03:56.448681
SAFE_INS_0276_6479,276,"Recent research in Explainable AI uncovers hidden patterns in natural language understanding, showin...",0.054482452018525994,0.15999998511860586,0.10724121856856593,Notable_Pattern,2025-06-18T12:03:56.479516
SAFE_INS_0277_6510,277,"Recent research in Multimodal Learning uncovers hidden patterns in natural language understanding, s...",0.03743446441222601,0.16000000299999997,0.09871723370611299,Micro_Insight,2025-06-18T12:03:56.510176
SAFE_INS_0278_6541,278,"Recent research in Few-shot Learning uncovers hidden patterns in natural language understanding, sho...",0.038180691133624114,0.19999996723721347,0.11909032918541879,Notable_Pattern,2025-06-18T12:03:56.541204
SAFE_INS_0279_6571,279,"Recent research in Transfer Learning uncovers hidden patterns in natural language understanding, sho...",0.025410624399990957,0.20000000299999995,0.11270531369999545,Notable_Pattern,2025-06-18T12:03:56.571765
SAFE_INS_0280_6605,280,Recent research in Adversarial Machine Learning uncovers hidden patterns in natural language underst...,0.030660938515097286,0.15999998511860497,0.09533046181685113,Micro_Insight,2025-06-18T12:03:56.605099
SAFE_INS_0281_6636,281,Recent research in Large Language Models creates robust framework for natural language understanding...,0.028373157297879963,0.17999996723721348,0.10418656226754672,Notable_Pattern,2025-06-18T12:03:56.636100
SAFE_INS_0282_6666,282,"Recent research in Computer Vision creates robust framework for natural language understanding, show...",0.036749465590761796,0.16000000299999997,0.09837473429538088,Micro_Insight,2025-06-18T12:03:56.666836
SAFE_INS_0283_6696,283,Recent research in Reinforcement Learning creates robust framework for natural language understandin...,0.03139687966270624,0.20000000299999995,0.1156984413313531,Notable_Pattern,2025-06-18T12:03:56.696488
SAFE_INS_0284_6727,284,Recent research in Graph Neural Networks creates robust framework for natural language understanding...,0.03914242560801312,0.1599999672372135,0.0995711964226133,Micro_Insight,2025-06-18T12:03:56.727063
SAFE_INS_0285_6757,285,"Recent research in Federated Learning creates robust framework for natural language understanding, s...",0.035349753175639216,0.1600000029999996,0.09767487808781941,Micro_Insight,2025-06-18T12:03:56.757208
SAFE_INS_0286_6787,286,"Recent research in Explainable AI creates robust framework for natural language understanding, showi...",0.043940427678459834,0.18000000299999996,0.1119702153392299,Notable_Pattern,2025-06-18T12:03:56.787184
SAFE_INS_0287_6818,287,"Recent research in Multimodal Learning creates robust framework for natural language understanding, ...",0.032897284161733584,0.16000000299999997,0.09644864358086677,Micro_Insight,2025-06-18T12:03:56.818272
SAFE_INS_0288_6848,288,"Recent research in Few-shot Learning creates robust framework for natural language understanding, sh...",0.03819064134160012,0.19999998511860495,0.11909531323010253,Notable_Pattern,2025-06-18T12:03:56.848477
SAFE_INS_0289_6877,289,"Recent research in Transfer Learning creates robust framework for natural language understanding, sh...",0.02628890546317375,0.15999998511860586,0.0931444452908898,Micro_Insight,2025-06-18T12:03:56.877961
SAFE_INS_0290_6909,290,Recent research in Adversarial Machine Learning creates robust framework for natural language unders...,0.02472337871209735,0.19999996723721347,0.11236167297465541,Notable_Pattern,2025-06-18T12:03:56.909730
SAFE_INS_0291_6940,291,Recent research in Large Language Models identifies critical factors in natural language understandi...,0.024377935677963425,0.16000000299999997,0.0921889693389817,Micro_Insight,2025-06-18T12:03:56.940926
SAFE_INS_0292_6971,292,"Recent research in Computer Vision identifies critical factors in natural language understanding, sh...",0.03218635056701998,0.1599999672372135,0.09609315890211674,Micro_Insight,2025-06-18T12:03:56.971485
SAFE_INS_0293_7001,293,Recent research in Reinforcement Learning identifies critical factors in natural language understand...,0.02656043129023646,0.18000000299999996,0.10328021714511822,Notable_Pattern,2025-06-18T12:03:57.001239
SAFE_INS_0294_7031,294,Recent research in Graph Neural Networks identifies critical factors in natural language understandi...,0.039180885566527456,0.18000000299999996,0.10959044428326371,Notable_Pattern,2025-06-18T12:03:57.031396
SAFE_INS_0295_7061,295,"Recent research in Federated Learning identifies critical factors in natural language understanding,...",0.039739332776132105,0.18000000300000038,0.10986966788806624,Notable_Pattern,2025-06-18T12:03:57.061588
SAFE_INS_0296_7091,296,"Recent research in Explainable AI identifies critical factors in natural language understanding, sho...",0.04046675162025432,0.15999998511860497,0.10023336836942964,Notable_Pattern,2025-06-18T12:03:57.091433
SAFE_INS_0297_7122,297,Recent research in Multimodal Learning identifies critical factors in natural language understanding...,0.03549996374622354,0.18000000299999996,0.10774998337311176,Notable_Pattern,2025-06-18T12:03:57.122262
SAFE_INS_0298_7153,298,"Recent research in Few-shot Learning identifies critical factors in natural language understanding, ...",0.038037925399001235,0.18000000299999996,0.1090189641995006,Notable_Pattern,2025-06-18T12:03:57.153359
SAFE_INS_0299_7182,299,"Recent research in Transfer Learning identifies critical factors in natural language understanding, ...",0.02844410777274923,0.16000000299999997,0.0942220553863746,Micro_Insight,2025-06-18T12:03:57.182954
SAFE_INS_0300_7215,300,Recent research in Adversarial Machine Learning identifies critical factors in natural language unde...,0.029898516552496934,0.12000000299999994,0.07494925977624843,Micro_Insight,2025-06-18T12:03:57.215626
SAFE_INS_0301_7246,301,"Recent research in Large Language Models achieves breakthrough performance on scientific discovery, ...",0.06385397916037112,0.1599999672372135,0.1119269731987923,Notable_Pattern,2025-06-18T12:03:57.246619
SAFE_INS_0302_7277,302,"Recent research in Computer Vision achieves breakthrough performance on scientific discovery, showin...",0.11456938953037446,0.16000000299999997,0.13728469626518722,Notable_Pattern,2025-06-18T12:03:57.277875
SAFE_INS_0303_7308,303,"Recent research in Reinforcement Learning achieves breakthrough performance on scientific discovery,...",0.11028640468311676,0.16000000299999997,0.13514320384155837,Notable_Pattern,2025-06-18T12:03:57.308023
SAFE_INS_0304_7337,304,"Recent research in Graph Neural Networks achieves breakthrough performance on scientific discovery, ...",0.13861892573605128,0.18000000299999996,0.15930946436802562,Significant_Insight,2025-06-18T12:03:57.337966
SAFE_INS_0305_7369,305,"Recent research in Federated Learning achieves breakthrough performance on scientific discovery, sho...",0.09852652901873249,0.18000000299999996,0.13926326600936623,Notable_Pattern,2025-06-18T12:03:57.369055
SAFE_INS_0306_7399,306,"Recent research in Explainable AI achieves breakthrough performance on scientific discovery, showing...",0.09782510880113067,0.17999996723721348,0.13891253801917208,Notable_Pattern,2025-06-18T12:03:57.399784
SAFE_INS_0307_7431,307,"Recent research in Multimodal Learning achieves breakthrough performance on scientific discovery, sh...",0.06793631710713928,0.15999998511860497,0.11396815111287212,Notable_Pattern,2025-06-18T12:03:57.431036
SAFE_INS_0308_7462,308,"Recent research in Few-shot Learning achieves breakthrough performance on scientific discovery, show...",0.06743043270884033,0.17999998511860585,0.12371520891372309,Notable_Pattern,2025-06-18T12:03:57.462556
SAFE_INS_0309_7492,309,"Recent research in Transfer Learning achieves breakthrough performance on scientific discovery, show...",0.06285480841282232,0.17999998511860496,0.12142739676571364,Notable_Pattern,2025-06-18T12:03:57.492176
SAFE_INS_0310_7524,310,Recent research in Adversarial Machine Learning achieves breakthrough performance on scientific disc...,0.029691191087910223,0.16000000299999997,0.0948455970439551,Micro_Insight,2025-06-18T12:03:57.524015
SAFE_INS_0311_7554,311,"Recent research in Large Language Models introduces novel architecture for scientific discovery, sho...",0.04761962134408452,0.18000000299999996,0.11380981217204224,Notable_Pattern,2025-06-18T12:03:57.554168
SAFE_INS_0312_7584,312,"Recent research in Computer Vision introduces novel architecture for scientific discovery, showing p...",0.04201412146413934,0.13999996723721345,0.09100704435067639,Micro_Insight,2025-06-18T12:03:57.584388
SAFE_INS_0313_7614,313,"Recent research in Reinforcement Learning introduces novel architecture for scientific discovery, sh...",0.03048284759227644,0.16000000299999997,0.0952414252961382,Micro_Insight,2025-06-18T12:03:57.614888
SAFE_INS_0314_7647,314,"Recent research in Graph Neural Networks introduces novel architecture for scientific discovery, sho...",0.04569597689528932,0.20000000299999995,0.12284798994764463,Notable_Pattern,2025-06-18T12:03:57.647524
SAFE_INS_0315_7680,315,"Recent research in Federated Learning introduces novel architecture for scientific discovery, showin...",0.04146423680612825,0.17999994935581723,0.11073209308097273,Notable_Pattern,2025-06-18T12:03:57.680731
SAFE_INS_0316_7710,316,"Recent research in Explainable AI introduces novel architecture for scientific discovery, showing pr...",0.051948700971374016,0.13999996723721345,0.09597433410429373,Micro_Insight,2025-06-18T12:03:57.710770
SAFE_INS_0317_7741,317,"Recent research in Multimodal Learning introduces novel architecture for scientific discovery, showi...",0.03736117458806576,0.1599999672372135,0.09868057091263963,Micro_Insight,2025-06-18T12:03:57.741105
SAFE_INS_0318_7771,318,"Recent research in Few-shot Learning introduces novel architecture for scientific discovery, showing...",0.046535538043023766,0.20000000299999995,0.12326777052151186,Notable_Pattern,2025-06-18T12:03:57.771476
SAFE_INS_0319_7801,319,"Recent research in Transfer Learning introduces novel architecture for scientific discovery, showing...",0.03466400522234887,0.18000000299999996,0.10733200411117441,Notable_Pattern,2025-06-18T12:03:57.801908
SAFE_INS_0320_7832,320,Recent research in Adversarial Machine Learning introduces novel architecture for scientific discove...,0.03100939400315946,0.15999998511860497,0.09550468956088222,Micro_Insight,2025-06-18T12:03:57.832620
SAFE_INS_0321_7862,321,Recent research in Large Language Models demonstrates significant improvement in scientific discover...,0.04830523647521836,0.14000000299999993,0.09415261973760915,Micro_Insight,2025-06-18T12:03:57.862173
SAFE_INS_0322_7892,322,"Recent research in Computer Vision demonstrates significant improvement in scientific discovery, sho...",0.04896871409056676,0.13999996723721345,0.09448434066389011,Micro_Insight,2025-06-18T12:03:57.892458
SAFE_INS_0323_7922,323,Recent research in Reinforcement Learning demonstrates significant improvement in scientific discove...,0.03028689455949382,0.1599999672372135,0.09514343089835366,Micro_Insight,2025-06-18T12:03:57.922243
SAFE_INS_0324_7952,324,Recent research in Graph Neural Networks demonstrates significant improvement in scientific discover...,0.04030173183088373,0.13999998511860492,0.09015085847474433,Micro_Insight,2025-06-18T12:03:57.952964
SAFE_INS_0325_7982,325,"Recent research in Federated Learning demonstrates significant improvement in scientific discovery, ...",0.04796979908328782,0.18000000299999996,0.1139849010416439,Notable_Pattern,2025-06-18T12:03:57.982478
SAFE_INS_0326_8011,326,"Recent research in Explainable AI demonstrates significant improvement in scientific discovery, show...",0.04548268099212531,0.13999998511860492,0.09274133305536511,Micro_Insight,2025-06-18T12:03:58.011976
SAFE_INS_0327_8042,327,"Recent research in Multimodal Learning demonstrates significant improvement in scientific discovery,...",0.0416491862947408,0.18000000299999996,0.11082459464737038,Notable_Pattern,2025-06-18T12:03:58.042984
SAFE_INS_0328_8073,328,"Recent research in Few-shot Learning demonstrates significant improvement in scientific discovery, s...",0.04882467608010972,0.20000000299999995,0.12441233954005484,Notable_Pattern,2025-06-18T12:03:58.073204
SAFE_INS_0329_8103,329,"Recent research in Transfer Learning demonstrates significant improvement in scientific discovery, s...",0.03978095459353645,0.16000000299999997,0.09989047879676821,Micro_Insight,2025-06-18T12:03:58.103672
SAFE_INS_0330_8135,330,Recent research in Adversarial Machine Learning demonstrates significant improvement in scientific d...,0.03703672548389931,0.18000003876278187,0.10851838212334058,Notable_Pattern,2025-06-18T12:03:58.135845
SAFE_INS_0331_8166,331,"Recent research in Large Language Models proposes innovative approach to scientific discovery, showi...",0.05233982082510399,0.1600000029999996,0.1061699119125518,Notable_Pattern,2025-06-18T12:03:58.166355
SAFE_INS_0332_8196,332,"Recent research in Computer Vision proposes innovative approach to scientific discovery, showing pro...",0.04709527663338927,0.16000000299999997,0.10354763981669463,Notable_Pattern,2025-06-18T12:03:58.196237
SAFE_INS_0333_8225,333,"Recent research in Reinforcement Learning proposes innovative approach to scientific discovery, show...",0.03427053890674024,0.18000003876278187,0.10713528883476106,Notable_Pattern,2025-06-18T12:03:58.225963
SAFE_INS_0334_8255,334,"Recent research in Graph Neural Networks proposes innovative approach to scientific discovery, showi...",0.04887186772017532,0.15999998511860497,0.10443592641939015,Notable_Pattern,2025-06-18T12:03:58.255990
SAFE_INS_0335_8285,335,"Recent research in Federated Learning proposes innovative approach to scientific discovery, showing ...",0.04667715508771268,0.20000000299999926,0.12333857904385598,Notable_Pattern,2025-06-18T12:03:58.285973
SAFE_INS_0336_8315,336,"Recent research in Explainable AI proposes innovative approach to scientific discovery, showing prom...",0.049771565645522375,0.20000000299999995,0.12488578432276116,Notable_Pattern,2025-06-18T12:03:58.315661
SAFE_INS_0337_8345,337,"Recent research in Multimodal Learning proposes innovative approach to scientific discovery, showing...",0.044837959376424694,0.17999996723721348,0.11241896330681908,Notable_Pattern,2025-06-18T12:03:58.345902
SAFE_INS_0338_8376,338,"Recent research in Few-shot Learning proposes innovative approach to scientific discovery, showing p...",0.05251278850720621,0.20000000300000037,0.12625639575360328,Notable_Pattern,2025-06-18T12:03:58.376581
SAFE_INS_0339_8406,339,"Recent research in Transfer Learning proposes innovative approach to scientific discovery, showing p...",0.04170524687529682,0.1600000030000004,0.1008526249376486,Notable_Pattern,2025-06-18T12:03:58.406906
SAFE_INS_0340_8437,340,Recent research in Adversarial Machine Learning proposes innovative approach to scientific discovery...,0.03615789113546207,0.20000000299999995,0.118078947067731,Notable_Pattern,2025-06-18T12:03:58.437916
SAFE_INS_0341_8468,341,"Recent research in Large Language Models establishes new benchmark results for scientific discovery,...",0.05986899297597632,0.15999998511860586,0.10993448904729108,Notable_Pattern,2025-06-18T12:03:58.468689
SAFE_INS_0342_8499,342,"Recent research in Computer Vision establishes new benchmark results for scientific discovery, showi...",0.059769033094706644,0.14000000300000034,0.09988451804735349,Micro_Insight,2025-06-18T12:03:58.499753
SAFE_INS_0343_8530,343,Recent research in Reinforcement Learning establishes new benchmark results for scientific discovery...,0.03432022572582786,0.13999996723721345,0.08716009648152065,Micro_Insight,2025-06-18T12:03:58.530139
SAFE_INS_0344_8560,344,"Recent research in Graph Neural Networks establishes new benchmark results for scientific discovery,...",0.057798837045825294,0.18000000299999996,0.11889942002291262,Notable_Pattern,2025-06-18T12:03:58.560675
SAFE_INS_0345_8591,345,"Recent research in Federated Learning establishes new benchmark results for scientific discovery, sh...",0.044977907199008536,0.19999998511860584,0.12248894615880719,Notable_Pattern,2025-06-18T12:03:58.591602
SAFE_INS_0346_8622,346,"Recent research in Explainable AI establishes new benchmark results for scientific discovery, showin...",0.05011265188803989,0.18000000300000038,0.11505632744402014,Notable_Pattern,2025-06-18T12:03:58.622501
SAFE_INS_0347_8653,347,"Recent research in Multimodal Learning establishes new benchmark results for scientific discovery, s...",0.03759822042109693,0.1599999672372135,0.09879909382915521,Micro_Insight,2025-06-18T12:03:58.653367
SAFE_INS_0348_8684,348,"Recent research in Few-shot Learning establishes new benchmark results for scientific discovery, sho...",0.041073589867261125,0.17999998511860585,0.11053678749293348,Notable_Pattern,2025-06-18T12:03:58.684558
SAFE_INS_0349_8714,349,"Recent research in Transfer Learning establishes new benchmark results for scientific discovery, sho...",0.03499161272364448,0.17999998511860585,0.10749579892112517,Notable_Pattern,2025-06-18T12:03:58.714536
SAFE_INS_0350_8746,350,Recent research in Adversarial Machine Learning establishes new benchmark results for scientific dis...,0.030369251591004953,0.18000000299999996,0.10518462729550246,Notable_Pattern,2025-06-18T12:03:58.746347
SAFE_INS_0351_8776,351,"Recent research in Large Language Models reveals unexpected insights about scientific discovery, sho...",0.05504764637588052,0.1599999672372135,0.10752380680654701,Notable_Pattern,2025-06-18T12:03:58.776267
SAFE_INS_0352_8805,352,"Recent research in Computer Vision reveals unexpected insights about scientific discovery, showing p...",0.04946381190862957,0.2000000029999996,0.12473190745431459,Notable_Pattern,2025-06-18T12:03:58.805742
SAFE_INS_0353_8835,353,"Recent research in Reinforcement Learning reveals unexpected insights about scientific discovery, sh...",0.03512168158682509,0.16000000299999997,0.09756084229341253,Micro_Insight,2025-06-18T12:03:58.835799
SAFE_INS_0354_8865,354,"Recent research in Graph Neural Networks reveals unexpected insights about scientific discovery, sho...",0.039548319977103105,0.19999996723721347,0.1197741436071583,Notable_Pattern,2025-06-18T12:03:58.865581
SAFE_INS_0355_8895,355,"Recent research in Federated Learning reveals unexpected insights about scientific discovery, showin...",0.049725949338723915,0.16000000299999997,0.10486297616936194,Notable_Pattern,2025-06-18T12:03:58.895229
SAFE_INS_0356_8925,356,"Recent research in Explainable AI reveals unexpected insights about scientific discovery, showing pr...",0.05269010836432146,0.1599999672372135,0.10634503780076748,Notable_Pattern,2025-06-18T12:03:58.925076
